datetime,open,high,low,close,volume
2017-01-02 22:00:00+00:00,1150.515,1157.028,1149.499,1156.286,25284
2017-01-03 02:00:00+00:00,1156.265,1158.884,1155.0919999999999,1157.896,12428
2017-01-03 06:00:00+00:00,1157.888,1158.872,1147.722,1148.3039999999999,21951
2017-01-03 10:00:00+00:00,1148.219,1151.483,1146.1680000000001,1150.799,14174
2017-01-03 14:00:00+00:00,1150.889,1165.053,1146.766,1162.0919999999999,57648
2017-01-03 18:00:00+00:00,1162.09,1163.618,1156.7839999999999,1158.9460000000001,16820
2017-01-03 22:00:00+00:00,1158.4160000000002,1159.412,1156.2839999999999,1157.661,13465
2017-01-04 02:00:00+00:00,1157.559,1161.83,1157.536,1161.61,16557
2017-01-04 06:00:00+00:00,1161.608,1168.174,1160.866,1165.514,16086
2017-01-04 10:00:00+00:00,1165.614,1167.998,1163.0739999999998,1164.3039999999999,13566
2017-01-04 14:00:00+00:00,1164.404,1167.394,1162.1960000000001,1165.038,20920
2017-01-04 18:00:00+00:00,1164.951,1166.922,1160.772,1163.428,23594
2017-01-04 22:00:00+00:00,1163.886,1173.132,1162.844,1171.362,41019
2017-01-05 02:00:00+00:00,1171.376,1177.728,1170.947,1175.279,28516
2017-01-05 06:00:00+00:00,1175.292,1179.464,1170.632,1172.9260000000002,37409
2017-01-05 10:00:00+00:00,1173.0230000000001,1176.806,1170.573,1175.81,32417
2017-01-05 14:00:00+00:00,1175.724,1185.141,1175.278,1182.11,54285
2017-01-05 18:00:00+00:00,1182.111,1182.44,1179.798,1180.328,16563
2017-01-05 22:00:00+00:00,1180.498,1181.578,1176.8139999999999,1177.682,27157
2017-01-06 02:00:00+00:00,1177.6889999999999,1182.6860000000001,1175.481,1176.322,28652
2017-01-06 06:00:00+00:00,1176.2169999999999,1178.777,1173.812,1178.303,17903
2017-01-06 10:00:00+00:00,1178.41,1183.313,1171.65,1173.778,51971
2017-01-06 14:00:00+00:00,1173.672,1179.29,1171.028,1174.011,36730
2017-01-06 18:00:00+00:00,1174.016,1174.802,1170.972,1172.994,16594
2017-01-08 22:00:00+00:00,1173.099,1176.1580000000001,1171.911,1175.5539999999999,15028
2017-01-09 02:00:00+00:00,1175.65,1176.672,1173.02,1173.771,10978
2017-01-09 06:00:00+00:00,1173.677,1178.77,1172.996,1176.146,17098
2017-01-09 10:00:00+00:00,1176.057,1181.917,1175.45,1180.759,17149
2017-01-09 14:00:00+00:00,1180.755,1184.26,1177.4180000000001,1182.874,28739
2017-01-09 18:00:00+00:00,1182.788,1186.368,1180.173,1180.5230000000001,13608
2017-01-09 22:00:00+00:00,1181.694,1183.712,1180.441,1181.173,11330
2017-01-10 02:00:00+00:00,1181.087,1187.45,1180.246,1186.3410000000001,19643
2017-01-10 06:00:00+00:00,1186.34,1187.757,1182.8,1184.175,19378
2017-01-10 10:00:00+00:00,1184.085,1186.174,1181.098,1184.346,13341
2017-01-10 14:00:00+00:00,1184.259,1190.704,1182.098,1184.328,35603
2017-01-10 18:00:00+00:00,1184.241,1188.264,1183.236,1187.618,9403
2017-01-10 22:00:00+00:00,1188.124,1189.2839999999999,1185.768,1188.098,12148
2017-01-11 02:00:00+00:00,1188.101,1189.232,1186.3339999999998,1189.12,15202
