datetime,open,high,low,close,volume
2017-01-02 22:00:00+00:00,1.04684,1.04808,1.04567,1.04758,2119
2017-01-03 02:00:00+00:00,1.04761,1.04902,1.0470899999999999,1.04824,1321
2017-01-03 06:00:00+00:00,1.04821,1.04892,1.0400200000000002,1.04017,7293
2017-01-03 10:00:00+00:00,1.04015,1.04166,1.03752,1.03914,6623
2017-01-03 14:00:00+00:00,1.03912,1.04338,1.03406,1.04271,12279
2017-01-03 18:00:00+00:00,1.04269,1.04319,1.0401799999999999,1.0405,3178
2017-01-03 22:00:00+00:00,1.04061,1.0424,1.0389899999999999,1.03936,3380
2017-01-04 02:00:00+00:00,1.03934,1.04095,1.03934,1.0406799999999998,2086
2017-01-04 06:00:00+00:00,1.0406600000000001,1.04456,1.03993,1.04382,6137
2017-01-04 10:00:00+00:00,1.04379,1.04464,1.04236,1.0439200000000002,6695
2017-01-04 14:00:00+00:00,1.0439,1.0491700000000002,1.04368,1.0471700000000002,9068
2017-01-04 18:00:00+00:00,1.04719,1.05,1.0452,1.04892,7135
2017-01-04 22:00:00+00:00,1.04887,1.05411,1.04808,1.05196,6326
2017-01-05 02:00:00+00:00,1.0519399999999999,1.05636,1.05113,1.05417,4545
2017-01-05 06:00:00+00:00,1.05415,1.0575,1.05018,1.05046,11501
2017-01-05 10:00:00+00:00,1.05044,1.05426,1.04827,1.05305,9975
2017-01-05 14:00:00+00:00,1.05302,1.0615299999999999,1.0528,1.05984,16810
2017-01-05 18:00:00+00:00,1.05988,1.06098,1.05872,1.06069,3470
2017-01-05 22:00:00+00:00,1.06026,1.06134,1.05758,1.0583799999999999,4242
2017-01-06 02:00:00+00:00,1.0584,1.05935,1.05768,1.05827,2895
2017-01-06 06:00:00+00:00,1.05825,1.0608600000000001,1.05744,1.06006,5404
2017-01-06 10:00:00+00:00,1.0601,1.06224,1.05395,1.0544200000000001,13516
2017-01-06 14:00:00+00:00,1.05444,1.0583,1.05355,1.05497,12028
2017-01-06 18:00:00+00:00,1.0549899999999999,1.0552,1.05251,1.0532299999999999,2622
2017-01-08 22:00:00+00:00,1.05304,1.05445,1.05221,1.0542,2117
2017-01-09 02:00:00+00:00,1.0542200000000002,1.05424,1.05166,1.0524,1685
2017-01-09 06:00:00+00:00,1.0523799999999999,1.05562,1.05193,1.0524200000000001,6193
2017-01-09 10:00:00+00:00,1.05239,1.0542,1.0511,1.05348,7983
2017-01-09 14:00:00+00:00,1.05351,1.05829,1.05245,1.0571,9076
2017-01-09 18:00:00+00:00,1.05706,1.05784,1.0558,1.05713,2553
2017-01-09 22:00:00+00:00,1.05795,1.05995,1.05736,1.05788,3040
2017-01-10 02:00:00+00:00,1.05786,1.06274,1.05761,1.06098,6593
2017-01-10 06:00:00+00:00,1.06094,1.06203,1.0587,1.05964,8132
2017-01-10 10:00:00+00:00,1.05966,1.06,1.05588,1.05748,6352
2017-01-10 14:00:00+00:00,1.05746,1.06046,1.05511,1.05613,9343
2017-01-10 18:00:00+00:00,1.0561,1.05646,1.0554,1.0554299999999999,2285
2017-01-10 22:00:00+00:00,1.0555299999999999,1.05661,1.05498,1.0558,2383
2017-01-11 02:00:00+00:00,1.05584,1.05608,1.05364,1.0549899999999999,3346
2017-01-11 06:00:00+00:00,1.05503,1.0566799999999998,1.05304,1.05354,4973
2017-01-11 10:00:00+00:00,1.0535700000000001,1.05362,1.04942,1.05132,6068
2017-01-11 14:00:00+00:00,1.0513,1.05728,1.04539,1.05586,26970
2017-01-11 18:00:00+00:00,1.05588,1.0623,1.05546,1.05824,17772
2017-01-11 22:00:00+00:00,1.05818,1.05992,1.05716,1.0584,4033
2017-01-12 02:00:00+00:00,1.0583799999999999,1.0614,1.0583,1.06113,5203
2017-01-12 06:00:00+00:00,1.06115,1.06646,1.0605,1.0641200000000002,11480
2017-01-12 10:00:00+00:00,1.0641,1.0684799999999999,1.06198,1.06526,10126
2017-01-12 14:00:00+00:00,1.06528,1.0675700000000001,1.06326,1.06485,13478
2017-01-12 18:00:00+00:00,1.0648799999999998,1.0651899999999999,1.06108,1.06126,5588
2017-01-12 22:00:00+00:00,1.06146,1.06198,1.0605,1.06164,3053
2017-01-13 02:00:00+00:00,1.06162,1.0619,1.0603799999999999,1.0617,2286
2017-01-13 06:00:00+00:00,1.0617299999999998,1.0651,1.06144,1.0644200000000001,6345
2017-01-13 10:00:00+00:00,1.06444,1.06739,1.06206,1.06454,9219
2017-01-13 14:00:00+00:00,1.06457,1.06525,1.05962,1.06374,14354
2017-01-13 18:00:00+00:00,1.06376,1.0653,1.0629600000000001,1.06434,3699
2017-01-15 22:00:00+00:00,1.06051,1.06356,1.06051,1.06208,2985
2017-01-16 02:00:00+00:00,1.06206,1.06274,1.0605,1.06208,3731
2017-01-16 06:00:00+00:00,1.06205,1.06298,1.05796,1.059,7711
2017-01-16 10:00:00+00:00,1.0589600000000001,1.06011,1.0579399999999999,1.05928,4630
2017-01-16 14:00:00+00:00,1.05931,1.0608799999999998,1.05898,1.06043,3755
2017-01-16 18:00:00+00:00,1.06046,1.0605200000000001,1.05966,1.06006,2894
2017-01-16 22:00:00+00:00,1.06006,1.06188,1.05978,1.06028,2389
2017-01-17 02:00:00+00:00,1.06025,1.0659399999999999,1.06025,1.06574,4021
2017-01-17 06:00:00+00:00,1.06572,1.06819,1.06402,1.06786,9239
2017-01-17 10:00:00+00:00,1.06785,1.07194,1.06578,1.06918,17715
2017-01-17 14:00:00+00:00,1.06916,1.0716700000000001,1.0689600000000001,1.06992,12970
2017-01-17 18:00:00+00:00,1.06994,1.07142,1.06946,1.07138,2946
2017-01-17 22:00:00+00:00,1.07114,1.0715700000000001,1.0691700000000002,1.06989,2782
2017-01-18 02:00:00+00:00,1.06987,1.0700399999999999,1.0681200000000002,1.06846,3205
2017-01-18 06:00:00+00:00,1.0684799999999999,1.07046,1.0676,1.06958,5599
2017-01-18 10:00:00+00:00,1.06954,1.06964,1.0655299999999999,1.06685,6613
2017-01-18 14:00:00+00:00,1.0668799999999998,1.0703,1.0665,1.0683,8688
2017-01-18 18:00:00+00:00,1.0683200000000002,1.06835,1.0628799999999998,1.06293,7255
2017-01-18 22:00:00+00:00,1.06314,1.06354,1.06223,1.0628,2862
2017-01-19 02:00:00+00:00,1.0627799999999998,1.06455,1.06272,1.0639399999999999,2889
2017-01-19 06:00:00+00:00,1.06392,1.0670600000000001,1.06326,1.06608,6944
2017-01-19 10:00:00+00:00,1.0661,1.06766,1.0603,1.0619399999999999,11317
2017-01-19 14:00:00+00:00,1.06196,1.0637,1.05895,1.06322,17114
2017-01-19 18:00:00+00:00,1.0632,1.06694,1.06185,1.06644,6008
2017-01-19 22:00:00+00:00,1.06626,1.0687799999999998,1.06524,1.06816,3116
2017-01-20 02:00:00+00:00,1.0681200000000002,1.06936,1.06715,1.06725,2828
2017-01-20 06:00:00+00:00,1.0672700000000002,1.06923,1.0642399999999999,1.06463,6369
2017-01-20 10:00:00+00:00,1.0646,1.06576,1.0625200000000001,1.0656700000000001,6188
2017-01-20 14:00:00+00:00,1.06564,1.06954,1.0652,1.06749,17482
2017-01-20 18:00:00+00:00,1.0674700000000001,1.0709600000000001,1.0666,1.0701200000000002,7933
2017-01-22 22:00:00+00:00,1.0701399999999999,1.0745,1.0701399999999999,1.07444,3661
2017-01-23 02:00:00+00:00,1.0744,1.0749799999999998,1.07352,1.07482,3004
2017-01-23 06:00:00+00:00,1.07485,1.0755,1.07231,1.0726,6511
2017-01-23 10:00:00+00:00,1.0725799999999999,1.0745,1.0709600000000001,1.07302,6424
2017-01-23 14:00:00+00:00,1.073,1.07521,1.07064,1.0727,13415
2017-01-23 18:00:00+00:00,1.07273,1.07695,1.0725200000000001,1.0764,3428
2017-01-23 22:00:00+00:00,1.0767200000000001,1.07724,1.0745200000000001,1.07544,3040
2017-01-24 02:00:00+00:00,1.07546,1.0771,1.07484,1.0755299999999999,3074
2017-01-24 06:00:00+00:00,1.0755,1.07568,1.07338,1.0740399999999999,6096
2017-01-24 10:00:00+00:00,1.07406,1.07571,1.07255,1.07476,4688
2017-01-24 14:00:00+00:00,1.07474,1.07751,1.07434,1.07565,7819
2017-01-24 18:00:00+00:00,1.07568,1.07581,1.0720399999999999,1.07314,3166
2017-01-24 22:00:00+00:00,1.0730600000000001,1.07351,1.0722200000000002,1.07294,2401
2017-01-25 02:00:00+00:00,1.0729,1.0738,1.0723799999999999,1.07263,2508
2017-01-25 06:00:00+00:00,1.0726,1.07548,1.07112,1.0749799999999998,6165
2017-01-25 10:00:00+00:00,1.0749600000000001,1.0769799999999998,1.07358,1.0744799999999999,5615
2017-01-25 14:00:00+00:00,1.07446,1.07534,1.07202,1.07378,7988
2017-01-25 18:00:00+00:00,1.0738,1.07544,1.07202,1.07483,3947
2017-01-25 22:00:00+00:00,1.07497,1.07656,1.0746,1.07588,2414
2017-01-26 02:00:00+00:00,1.0759,1.0762399999999999,1.07532,1.07558,1852
2017-01-26 06:00:00+00:00,1.07556,1.07569,1.07161,1.07212,5900
2017-01-26 10:00:00+00:00,1.0721399999999999,1.07334,1.06889,1.06972,7315
2017-01-26 14:00:00+00:00,1.06969,1.0704799999999999,1.06579,1.0686799999999999,8794
2017-01-26 18:00:00+00:00,1.06866,1.07041,1.06627,1.0682399999999999,4579
2017-01-26 22:00:00+00:00,1.06797,1.06869,1.06725,1.0682399999999999,3136
2017-01-27 02:00:00+00:00,1.06827,1.0688600000000001,1.06682,1.06716,2322
2017-01-27 06:00:00+00:00,1.0671899999999999,1.0698299999999998,1.06584,1.0693,5462
2017-01-27 10:00:00+00:00,1.06928,1.0708799999999998,1.0670600000000001,1.0698299999999998,6922
2017-01-27 14:00:00+00:00,1.06986,1.07251,1.06796,1.06827,9195
2017-01-27 18:00:00+00:00,1.0683,1.06997,1.06788,1.06981,2153
2017-01-29 22:00:00+00:00,1.0723200000000002,1.0740399999999999,1.0708,1.07368,3438
2017-01-30 02:00:00+00:00,1.07366,1.07384,1.07234,1.07244,1564
2017-01-30 06:00:00+00:00,1.0724200000000002,1.07254,1.0687200000000001,1.06956,4573
2017-01-30 10:00:00+00:00,1.06954,1.06997,1.0620399999999999,1.06447,7768
2017-01-30 14:00:00+00:00,1.06444,1.07095,1.06402,1.06932,8394
2017-01-30 18:00:00+00:00,1.06934,1.07,1.0685200000000001,1.06956,2738
2017-01-30 22:00:00+00:00,1.06964,1.0708799999999998,1.06924,1.06932,2924
2017-01-31 02:00:00+00:00,1.06929,1.0712700000000002,1.06911,1.06999,3484
2017-01-31 06:00:00+00:00,1.07002,1.0725200000000001,1.06846,1.07118,7611
2017-01-31 10:00:00+00:00,1.07122,1.0765,1.0699299999999998,1.07552,11432
2017-01-31 14:00:00+00:00,1.0755299999999999,1.08124,1.0748799999999998,1.07836,13753
2017-01-31 18:00:00+00:00,1.07839,1.0809799999999998,1.07829,1.07975,3736
2017-01-31 22:00:00+00:00,1.0798,1.0804799999999999,1.07883,1.07931,2782
2017-02-01 02:00:00+00:00,1.07933,1.0798299999999998,1.07874,1.07907,1774
2017-02-01 06:00:00+00:00,1.0791,1.07992,1.07748,1.07846,5306
2017-02-01 10:00:00+00:00,1.0784799999999999,1.08074,1.07602,1.07605,6373
2017-02-01 14:00:00+00:00,1.07602,1.0763,1.0736700000000001,1.07528,7783
2017-02-01 18:00:00+00:00,1.07525,1.07894,1.0731,1.07689,11977
2017-02-01 22:00:00+00:00,1.07692,1.07884,1.07625,1.0783,2915
2017-02-02 02:00:00+00:00,1.0783200000000002,1.07956,1.07764,1.0793,2888
2017-02-02 06:00:00+00:00,1.07928,1.08184,1.0778,1.0815299999999999,6413
2017-02-02 10:00:00+00:00,1.08156,1.0829,1.07943,1.0814700000000002,9101
2017-02-02 14:00:00+00:00,1.0815,1.08238,1.07846,1.0787799999999999,7989
2017-02-02 18:00:00+00:00,1.0788,1.07946,1.07562,1.07584,3029
2017-02-02 22:00:00+00:00,1.07596,1.07718,1.07552,1.0769600000000001,3296
2017-02-03 02:00:00+00:00,1.0769799999999998,1.0771,1.07456,1.07578,3889
2017-02-03 06:00:00+00:00,1.07576,1.0766,1.07392,1.07419,4608
2017-02-03 10:00:00+00:00,1.07416,1.07752,1.07125,1.07562,9931
2017-02-03 14:00:00+00:00,1.07559,1.07976,1.07559,1.07837,10507
2017-02-03 18:00:00+00:00,1.0784,1.07884,1.0759,1.0785,4551
2017-02-05 22:00:00+00:00,1.0789799999999998,1.07914,1.07744,1.07796,2454
2017-02-06 02:00:00+00:00,1.078,1.0785,1.07734,1.07748,2091
2017-02-06 06:00:00+00:00,1.07746,1.0777700000000001,1.0742399999999999,1.07465,4924
2017-02-06 10:00:00+00:00,1.0746799999999999,1.0746799999999999,1.0708600000000001,1.07133,6432
2017-02-06 14:00:00+00:00,1.07131,1.0743,1.07056,1.0735,7447
2017-02-06 18:00:00+00:00,1.07348,1.0755,1.0729,1.07504,2918
